Date,Open,High,Low,Close,Adj Close,Volume
2024-03-18,115.25926971435547,120.0,120.5,117.25,117.94999694824219,31528977
2024-03-19,111.94556427001953,116.55000305175781,120.69999694824219,115.94999694824219,120.5,33325451
2024-03-20,112.04161071777344,116.6500015258789,118.30000305175781,114.1500015258789,117.25,43979002
2024-03-21,116.26778411865234,121.05000305175781,121.55000305175781,118.4000015258789,118.55000305175781,38099730
2024-03-22,117.90062713623047,122.75,123.30000305175781,120.0999984741211,121.0,35001868
2024-03-26,119.05321502685547,123.94999694824219,124.5999984741211,122.1500015258789,122.80000305175781,30860596
2024-03-27,117.90062713623047,122.75,125.1500015258789,122.19999694824219,124.0,42673023
2024-03-28,119.48544311523438,124.4000015258789,125.0999984741211,122.9000015258789,122.9000015258789,29453142
2024-04-01,120.63803100585938,125.5999984741211,126.0999984741211,124.9000015258789,125.44999694824219,24639923
2024-04-02,121.69457244873047,126.69999694824219,127.0,124.94999694824219,125.5,29181379
2024-04-03,129.8107452392578,135.14999389648438,136.6999969482422,125.5999984741211,126.69999694824219,100643107
2024-04-04,129.76272583007812,135.10000610351562,137.35000610351562,134.0,137.0500030517578,81127069
2024-04-05,131.15545654296875,136.5500030517578,137.5,134.3000030517578,135.10000610351562,44560290
2024-04-08,127.64962768554688,132.89999389648438,136.8000030517578,132.5,136.5,41839925
2024-04-09,127.26544189453125,132.5,134.75,131.25,133.5,25963967
2024-04-10,130.9153289794922,136.3000030517578,136.89999389648438,132.35000610351562,132.75,48720465
2024-04-12,129.52259826660156,134.85000610351562,138.3000030517578,134.60000610351562,135.60000610351562,40533614
2024-04-15,127.60161590576172,132.85000610351562,135.35000610351562,129.25,132.1999969482422,45918093
2024-04-16,123.47148895263672,128.5500030517578,132.5,128.1999969482422,132.39999389648438,45007324
2024-04-18,124.4319839477539,129.5500030517578,132.39999389648438,128.8000030517578,129.85000610351562,37211719
2024-04-19,123.18334197998047,128.25,129.35000610351562,125.25,128.0,35611955
2024-04-22,127.84174346923828,133.10000610351562,133.89999389648438,129.85000610351562,130.8000030517578,37568034
2024-04-23,127.60161590576172,132.85000610351562,135.0,132.5,135.0,28249840
2024-04-24,127.74568939208984,133.0,133.6999969482422,132.14999389648438,133.25,18644765
2024-04-25,130.53111267089844,135.89999389648438,137.0,132.5500030517578,132.9499969482422,59269785
2024-04-26,131.05938720703125,136.4499969482422,138.10000610351562,136.0,136.5500030517578,33021444
2024-04-29,131.82778930664062,137.25,138.85000610351562,134.85000610351562,137.5,51158461
2024-04-30,135.47767639160156,141.0500030517578,142.89999389648438,136.39999389648438,137.89999389648438,95390289
2024-05-02,132.59619140625,138.0500030517578,142.5,137.35000610351562,141.10000610351562,58420041
2024-05-03,130.43507385253906,135.8000030517578,139.3000030517578,134.25,139.14999389648438,61353686
2024-05-06,122.07877349853516,127.0999984741211,136.89999389648438,126.4000015258789,136.89999389648438,144404671
2024-05-07,117.4684066772461,122.30000305175781,127.94999694824219,120.75,127.9000015258789,86243645
2024-05-08,119.86963653564453,124.80000305175781,126.1500015258789,122.0999984741211,122.5,70886836
2024-05-09,117.32432556152344,122.1500015258789,126.6500015258789,120.69999694824219,125.94999694824219,82730547
2024-05-10,119.00519561767578,123.9000015258789,124.75,120.5,123.9000015258789,45163174
2024-05-13,118.23680114746094,123.0999984741211,124.0,119.0,123.9000015258789,41922266
2024-05-14,120.78211212158203,125.75,126.5999984741211,123.05000305175781,123.55000305175781,32083064
2024-05-15,119.38939666748047,124.30000305175781,127.75,124.0,126.75,47253149
2024-05-16,120.205810546875,125.1500015258789,126.25,122.4000015258789,125.25,33690165
2024-05-17,120.15778350830078,125.0999984741211,125.94999694824219,124.5999984741211,125.30000305175781,20071553
2024-05-21,121.40642547607422,126.4000015258789,128.0,125.80000305175781,126.4000015258789,30284178
2024-05-22,120.87815856933594,125.8499984741211,127.0,123.5,127.0,30665828
2024-05-23,121.64655303955078,126.6500015258789,128.0,126.05000305175781,126.5,24483383
2024-05-24,121.45445251464844,126.44999694824219,127.3499984741211,125.30000305175781,126.6500015258789,23179947
2024-05-27,124.4319839477539,129.5500030517578,131.0,125.9000015258789,126.25,57820057
2024-05-28,123.13531494140625,128.1999969482422,131.5500030517578,126.8499984741211,130.10000610351562,44999618
2024-05-29,122.99124145507812,128.0500030517578,130.5500030517578,126.94999694824219,127.25,46255738
2024-05-30,122.41494750976562,127.44999694824219,130.0,127.0,128.0,26985052
2024-05-31,124.33592987060547,129.4499969482422,130.0,126.05000305175781,128.60000610351562,74303548
2024-06-03,131.58766174316406,137.0,138.60000610351562,132.64999389648438,135.0,95948403
2024-06-04,110.79296875,115.3499984741211,136.39999389648438,104.19999694824219,136.39999389648438,169672083
2024-06-05,117.03617858886719,121.8499984741211,122.5999984741211,110.44999694824219,119.0,104945370
2024-06-06,119.00519561767578,123.9000015258789,126.5,122.0,123.19999694824219,59619303
2024-06-07,120.15778350830078,125.0999984741211,125.5999984741211,123.05000305175781,124.0,28076164
2024-06-10,120.38829803466797,125.33999633789062,128.35000610351562,125.0,125.8499984741211,36182690
2024-06-11,121.15670013427734,126.13999938964844,127.31999969482422,125.4000015258789,126.19999694824219,22932643
2024-06-12,122.44376373291016,127.4800033569336,127.9800033569336,126.0,126.30000305175781,29332963
2024-06-13,121.56970977783203,126.56999969482422,128.8000030517578,125.80000305175781,128.3000030517578,23810879
2024-06-14,123.84608459472656,128.94000244140625,129.5500030517578,126.4000015258789,126.56999969482422,38637971
2024-06-18,123.54833221435547,128.6300048828125,129.89999389648438,128.3300018310547,129.0,20304777
2024-06-19,123.22175598144531,128.2899932861328,130.19000244140625,126.97000122070312,129.0,60954903
2024-06-20,123.41386413574219,128.49000549316406,129.85000610351562,127.80000305175781,128.3000030517578,22469105
2024-06-21,122.25736999511719,125.80000305175781,127.80000305175781,125.5,127.45999908447266,24071503
2024-06-24,121.54792785644531,125.06999969482422,126.68000030517578,122.9000015258789,125.69999694824219,29824639
2024-06-25,120.6343994140625,124.12999725341797,125.93000030517578,123.75,125.0999984741211,19684789
2024-06-26,120.85792541503906,124.36000061035156,126.0,123.0,124.12999725341797,36345676
2024-06-27,115.84323120117188,119.19999694824219,124.5,117.80999755859375,124.30000305175781,136068914
2024-06-28,119.78890228271484,123.26000213623047,124.98999786376953,120.1500015258789,120.1500015258789,121916127
2024-07-01,119.01142883300781,122.45999908447266,123.61000061035156,121.76000213623047,123.1500015258789,44039186
2024-07-02,117.23295593261719,120.62999725341797,123.12999725341797,119.9000015258789,122.5,41519074
2024-07-03,118.21451568603516,121.63999938964844,122.44999694824219,120.33999633789062,121.3499984741211,37154088
2024-07-04,118.10761260986328,121.52999877929688,122.37999725341797,120.48999786376953,122.19999694824219,20117728
2024-07-05,119.34185791015625,122.80000305175781,123.94999694824219,122.11000061035156,122.97000122070312,33669963
2024-07-08,117.9424057006836,121.36000061035156,123.38999938964844,121.12000274658203,122.6500015258789,23249946
2024-07-09,118.94339752197266,122.38999938964844,124.13999938964844,121.63999938964844,121.94999694824219,30994243
2024-07-10,115.8626708984375,119.22000122070312,122.94999694824219,118.54000091552734,122.80000305175781,48724410
2024-07-11,116.03759765625,119.4000015258789,120.5999984741211,119.06999969482422,120.4000015258789,25511815
2024-07-12,114.42434692382812,117.73999786376953,119.80000305175781,117.5,119.80000305175781,26896471
2024-07-15,117.5245132446289,120.93000030517578,121.3499984741211,117.5,118.0999984741211,32712545
2024-07-16,116.48464965820312,119.86000061035156,122.1500015258789,119.19999694824219,121.41000366210938,29031539
2024-07-18,115.49336242675781,118.83999633789062,120.9000015258789,118.1500015258789,119.98999786376953,21826818
2024-07-19,113.22898864746094,116.51000213623047,119.79000091552734,116.19999694824219,119.3499984741211,32480581
2024-07-22,114.83251953125,118.16000366210938,118.69000244140625,114.76000213623047,116.4000015258789,20931256
2024-07-23,114.43406677246094,117.75,118.94999694824219,112.5199966430664,118.4000015258789,28867094
2024-07-24,113.26786041259766,116.55000305175781,119.12999725341797,115.76000213623047,117.51000213623047,39917998
2024-07-25,114.4049072265625,117.72000122070312,117.94999694824219,115.33999633789062,116.05000305175781,22543073
2024-07-26,116.57210540771484,119.94999694824219,120.30000305175781,117.02999877929688,117.25,24356026
2024-07-29,123.42357635498047,127.0,128.8000030517578,123.54000091552734,124.86000061035156,144104708
2024-07-30,121.97554016113281,125.51000213623047,127.69999694824219,124.9000015258789,127.0,33365327
2024-07-31,120.45946502685547,123.94999694824219,126.0,122.7300033569336,126.0,47960947
2024-08-01,119.48762512207031,122.94999694824219,125.69999694824219,121.87999725341797,124.5,23162046
2024-08-02,116.87338256835938,120.26000213623047,121.6500015258789,119.55999755859375,121.0,29241484
2024-08-05,110.73136138916016,113.94000244140625,117.97000122070312,113.19999694824219,117.97000122070312,51711021
2024-08-06,110.60501861572266,113.80999755859375,117.80000305175781,113.48999786376953,116.0,27461434
2024-08-07,112.66532135009766,115.93000030517578,116.25,114.02999877929688,116.0,28249277
2024-08-08,110.8091049194336,114.0199966430664,116.30000305175781,113.80000305175781,116.25,27941633
2024-08-09,112.0239028930664,115.2699966430664,116.48999786376953,113.8499984741211,115.75,22149553
2024-08-12,111.37277221679688,114.5999984741211,115.88999938964844,113.80999755859375,114.94999694824219,15808638
2024-08-13,111.08122253417969,114.30000305175781,115.98999786376953,113.5999984741211,115.31999969482422,17938540
2024-08-14,110.37177276611328,113.56999969482422,115.0999984741211,112.5199966430664,114.55000305175781,20442740
2024-08-16,109.85670471191406,113.04000091552734,113.55000305175781,111.9000015258789,112.0,27059803
2024-08-19,111.96559143066406,115.20999908447266,115.87000274658203,113.8499984741211,114.33999633789062,16314063
2024-08-20,114.04532623291016,117.3499984741211,117.9000015258789,114.97000122070312,115.5,24197410
2024-08-21,113.13180541992188,116.41000366210938,117.75,115.2699966430664,117.38999938964844,31985161
2024-08-22,114.05504608154297,117.36000061035156,117.9800033569336,116.55000305175781,116.63999938964844,18399460
2024-08-23,112.99574279785156,116.2699966430664,117.9000015258789,116.11000061035156,117.68000030517578,10286090
2024-08-26,112.88884735107422,116.16000366210938,116.83999633789062,115.80999755859375,116.31999969482422,11190669
2024-08-27,112.69447326660156,115.95999908447266,116.6500015258789,115.69999694824219,116.25,9861808
2024-08-28,111.51854705810547,114.75,116.33999633789062,114.51000213623047,116.05000305175781,14645860
2024-08-29,112.27658081054688,115.52999877929688,115.88999938964844,114.5,114.75,14852490
2024-08-30,113.28729248046875,116.56999969482422,117.55000305175781,115.83000183105469,115.83000183105469,26208535
2024-09-02,113.23870086669922,116.5199966430664,117.48999786376953,115.62000274658203,116.94000244140625,14419150
2024-09-03,112.33488464355469,115.58999633789062,117.19999694824219,115.30000305175781,116.58999633789062,10681101
2024-09-04,109.759521484375,112.94000244140625,114.52999877929688,112.73999786376953,114.05000305175781,26202729
2024-09-05,110.2065658569336,113.4000015258789,113.87999725341797,112.1500015258789,113.66999816894531,18290375
2024-09-06,106.90231323242188,110.0,113.12999725341797,109.75,112.9000015258789,29092655
2024-09-09,106.542724609375,109.62999725341797,110.19000244140625,107.19999694824219,109.4000015258789,27017545
2024-09-10,106.50385284423828,109.58999633789062,110.62999725341797,109.37000274658203,110.19000244140625,12498926
2024-09-11,104.433837890625,107.45999908447266,110.48999786376953,106.8499984741211,109.72000122070312,22838612
2024-09-12,105.65835571289062,108.72000122070312,109.47000122070312,107.0,108.69999694824219,20816903
2024-09-13,107.9810562133789,111.11000061035156,112.5999984741211,108.81999969482422,109.5,28921320
2024-09-16,107.68949890136719,110.80999755859375,112.19999694824219,110.26000213623047,111.30000305175781,12834170
2024-09-17,104.98778533935547,108.02999877929688,110.9000015258789,107.81999969482422,110.80999755859375,18548760
2024-09-18,105.68751525878906,108.75,109.9800033569336,107.77999877929688,108.30000305175781,24775806
2024-09-19,104.22975158691406,107.25,110.1500015258789,105.5999984741211,109.8499984741211,21178477
2024-09-20,105.35709381103516,108.41000366210938,109.16000366210938,106.30999755859375,108.0,23196144
2024-09-23,108.36978912353516,111.51000213623047,111.9000015258789,108.51000213623047,108.58999633789062,35372759
2024-09-24,104.79341888427734,107.83000183105469,111.23999786376953,107.5999984741211,111.0,79101837
2024-09-25,102.09171295166016,105.05000305175781,107.4800033569336,103.62000274658203,107.4800033569336,71227249
2024-09-26,104.26863098144531,107.29000091552734,107.48999786376953,104.55999755859375,105.19999694824219,34719895
2024-09-27,106.14427947998047,109.22000122070312,109.5999984741211,107.29000091552734,107.80000305175781,40191522
2024-09-30,104.19087982177734,107.20999908447266,109.26000213623047,106.80999755859375,108.88999938964844,30911908
2024-10-01,102.24720001220703,105.20999908447266,106.16999816894531,103.86000061035156,104.0,120187762
2024-10-03,102.10142517089844,105.05999755859375,106.75,103.0,103.25,99417000
2024-10-04,102.86917877197266,105.8499984741211,107.4000015258789,104.1500015258789,104.19999694824219,79454589
2024-10-07,99.19562530517578,102.06999969482422,107.4000015258789,100.80000305175781,106.16000366210938,83307848
2024-10-08,99.60379791259766,102.48999786376953,103.30000305175781,101.1500015258789,102.06999969482422,28947367
2024-10-09,101.16845703125,104.0999984741211,105.41999816894531,102.55999755859375,103.55000305175781,43366313
2024-10-10,100.77000427246094,103.69000244140625,105.3499984741211,103.12999725341797,104.8499984741211,18521599
2024-10-11,101.95565032958984,104.91000366210938,105.30999755859375,103.30000305175781,104.0,16201817
2024-10-14,102.0528335571289,105.01000213623047,105.69999694824219,104.76000213623047,105.0,15757325
2024-10-15,102.023681640625,104.9800033569336,105.5199966430664,104.5,105.19999694824219,15017858
2024-10-16,102.09171295166016,105.05000305175781,105.33999633789062,104.4800033569336,104.66000366210938,14270009
2024-10-17,99.57464599609375,102.45999908447266,105.23999786376953,102.0199966430664,105.06999969482422,18076891
2024-10-18,100.36183166503906,103.2699966430664,104.12000274658203,102.41999816894531,102.75,18567809
2024-10-21,99.40943145751953,102.29000091552734,104.44999694824219,101.76000213623047,103.27999877929688,17438662
2024-10-22,92.27613067626953,94.94999694824219,103.12999725341797,94.4000015258789,102.29000091552734,51355704
2024-10-23,93.95741271972656,96.68000030517578,97.26000213623047,92.4000015258789,96.0,38207629
2024-10-24,95.9691162109375,98.75,100.5999984741211,96.12999725341797,96.18000030517578,55363485
2024-10-25,93.02445220947266,95.72000122070312,99.37000274658203,93.2300033569336,98.9000015258789,39756124
2024-10-28,95.86222076416016,98.63999938964844,101.94999694824219,95.9800033569336,96.25,70816541
2024-10-29,98.4764633178711,101.33000183105469,102.61000061035156,97.30000305175781,102.44000244140625,94263912
2024-10-30,97.1450424194336,99.95999908447266,101.9000015258789,99.80000305175781,101.4000015258789,47768641
2024-10-31,95.14305877685547,97.9000015258789,100.44000244140625,96.5999984741211,100.0,93367752
2024-11-01,98.13632202148438,100.9800033569336,101.16999816894531,98.61000061035156,98.69000244140625,23647421
2024-11-04,100.73113250732422,103.6500015258789,103.9800033569336,99.1500015258789,100.79000091552734,132269383
2024-11-05,101.76128387451172,104.70999908447266,105.16999816894531,102.31999969482422,103.7300033569336,79179075
2024-11-06,103.96736145019531,106.9800033569336,107.25,105.20999908447266,105.76000213623047,59984748
2024-11-07,103.7049560546875,106.70999908447266,107.9000015258789,106.04000091552734,106.38999938964844,42209575
2024-11-08,101.83902740478516,104.79000091552734,106.94999694824219,104.12000274658203,106.94999694824219,31981183
2024-11-11,102.17916870117188,105.13999938964844,106.0999984741211,103.25,103.61000061035156,29852507
2024-11-12,100.80888366699219,103.7300033569336,106.33999633789062,103.3499984741211,105.5,26013763
2024-11-13,97.7281494140625,100.55999755859375,103.80000305175781,100.0,103.30000305175781,38963115
2024-11-14,96.68827819824219,99.48999786376953,102.4800033569336,99.30000305175781,101.0999984741211,25816807
2024-11-18,97.69898986816406,100.52999877929688,102.27999877929688,97.93000030517578,100.69999694824219,32300511
2024-11-19,98.01969909667969,100.86000061035156,103.72000122070312,100.44999694824219,101.1500015258789,25456236
2024-11-21,93.65614318847656,96.37000274658203,100.30999755859375,94.80999755859375,100.05000305175781,62222678
2024-11-22,97.00898742675781,99.81999969482422,100.25,97.05000305175781,97.0999984741211,38066845
2024-11-25,101.17817687988281,104.11000061035156,105.4800033569336,102.98999786376953,103.0999984741211,57404398
2024-11-26,102.15001678466797,105.11000061035156,105.44999694824219,104.11000061035156,104.47000122070312,22370887
2024-11-27,101.4405746459961,104.37999725341797,105.44999694824219,103.8499984741211,105.0999984741211,25139229
2024-11-28,103.29679107666016,106.29000091552734,107.25,104.30999755859375,104.9000015258789,30202813
2024-11-29,101.94593048095703,104.9000015258789,107.13999938964844,103.68000030517578,106.8499984741211,30163680
2024-12-02,102.0431137084961,105.0,105.44999694824219,104.06999969482422,104.73999786376953,14773753
2024-12-03,104.92948150634766,107.97000122070312,108.30000305175781,105.30999755859375,105.45999908447266,38169064
2024-12-04,106.91203308105469,110.01000213623047,110.5,107.81999969482422,108.75,48997721
2024-12-05,106.00821685791016,109.08000183105469,110.5999984741211,108.30000305175781,110.56999969482422,20568682
2024-12-06,106.99949645996094,110.0999984741211,111.12999725341797,107.18000030517578,109.69999694824219,51861042
2024-12-09,105.70694732666016,108.7699966430664,110.5,108.51000213623047,110.0999984741211,28843979
2024-12-10,107.35907745361328,110.47000122070312,111.04000091552734,108.61000061035156,109.0,28453790
2024-12-11,105.52230072021484,108.58000183105469,110.91999816894531,108.4000015258789,110.88999938964844,23295859
2024-12-12,104.78369903564453,107.81999969482422,109.12000274658203,107.2300033569336,109.0,18431604
2024-12-13,104.69623565673828,107.7300033569336,108.1500015258789,104.16000366210938,107.0,32663054
2024-12-16,105.13356018066406,108.18000030517578,108.9000015258789,107.6500015258789,108.0,12188756
2024-12-17,103.00523376464844,105.98999786376953,108.37999725341797,105.66000366210938,107.98999786376953,18985400
2024-12-18,100.12859344482422,103.02999877929688,105.95999908447266,102.72000122070312,105.61000061035156,23131600
2024-12-19,100.60478973388672,103.5199966430664,104.36000061035156,99.55999755859375,100.01000213623047,28868334
2024-12-20,97.9322280883789,100.7699966430664,103.9000015258789,100.5,103.05000305175781,31121919
2024-12-23,98.52505493164062,101.37999725341797,102.44000244140625,100.0,101.48999786376953,23843994
2024-12-24,98.7777328491211,101.63999938964844,102.20999908447266,100.7699966430664,101.41999816894531,15719911
2024-12-26,99.28309631347656,102.16000366210938,103.29000091552734,101.63999938964844,101.69999694824219,13150281
2024-12-27,98.58336639404297,101.44000244140625,103.19999694824219,101.19999694824219,102.25,12621977
2024-12-30,98.89435577392578,101.76000213623047,103.30000305175781,100.73999786376953,101.63999938964844,78383603
2024-12-31,99.88562774658203,102.77999877929688,103.04000091552734,101.0,101.0,17390282
2025-01-01,99.76901245117188,102.66000366210938,103.30000305175781,101.7699966430664,102.3499984741211,10563476
2025-01-02,102.50959777832031,105.4800033569336,105.91999816894531,101.44999694824219,102.66000366210938,30428278
2025-01-03,103.40369415283203,106.4000015258789,107.25,105.22000122070312,105.44999694824219,34674507
2025-01-06,98.87491607666016,101.73999786376953,106.37000274658203,101.27999877929688,106.37000274658203,44287969
2025-01-07,100.20633697509766,103.11000061035156,104.58999633789062,102.0,102.0,21097404
2025-01-08,99.09844207763672,101.97000122070312,103.45999908447266,101.06999969482422,103.23999786376953,23423194
2025-01-09,99.15675354003906,102.02999877929688,102.30000305175781,100.75,101.9000015258789,25169272
2025-01-10,95.86222076416016,98.63999938964844,101.87999725341797,98.31999969482422,101.7300033569336,32253243
2025-01-13,92.73289489746094,95.41999816894531,98.5,94.6500015258789,98.0,32108507
2025-01-14,95.6386947631836,98.41000366210938,99.18000030517578,95.44999694824219,95.44999694824219,26803252
2025-01-15,95.48320007324219,98.25,99.94000244140625,97.5,99.0,22113146
2025-01-16,97.3977279663086,100.22000122070312,101.9000015258789,99.33000183105469,99.5,22309415
2025-01-17,97.31025695800781,100.12999725341797,100.69999694824219,99.33000183105469,100.13999938964844,16236187
2025-01-20,98.15576171875,101.0,102.75,99.44999694824219,100.80000305175781,28247505
2025-01-21,97.49490356445312,100.31999969482422,101.8499984741211,99.4800033569336,101.6500015258789,21920285
2025-01-22,95.43460845947266,98.19999694824219,100.79000091552734,96.25,100.31999969482422,34811690
2025-01-23,96.62997436523438,99.43000030517578,100.0,97.20999908447266,97.88999938964844,18589650
2025-01-24,94.87094116210938,97.62000274658203,99.79000091552734,96.51000213623047,99.25,26893329
2025-01-27,92.82036590576172,95.51000213623047,97.19999694824219,94.66000366210938,97.0,35584897
2025-01-28,96.9701156616211,99.77999877929688,100.1500015258789,95.75,97.5,41891053
2025-01-29,95.01671600341797,97.7699966430664,100.4000015258789,97.30000305175781,100.30000305175781,34295362
2025-01-30,93.80191802978516,96.5199966430664,98.54000091552734,96.0,98.27999877929688,31403759
2025-01-31,98.3501205444336,101.19999694824219,101.87000274658203,96.36000061035156,96.98999786376953,57911997
2025-02-01,96.5522232055664,99.3499984741211,101.98999786376953,97.86000061035156,101.98999786376953,29973719
2025-02-03,95.55123138427734,98.31999969482422,99.33999633789062,97.29000091552734,98.1500015258789,27155760
2025-02-04,96.26067352294922,99.05000305175781,100.7300033569336,98.70999908447266,99.3499984741211,21734744
2025-02-05,97.43659973144531,100.26000213623047,101.19999694824219,99.94999694824219,100.19999694824219,27382286
2025-02-06,96.91180419921875,99.72000122070312,101.01000213623047,99.4000015258789,100.80000305175781,22650204
2025-02-07,96.47447204589844,99.2699966430664,100.2699966430664,98.16999816894531,99.9000015258789,29397431
2025-02-10,95.54151153564453,98.30999755859375,99.83999633789062,97.8499984741211,99.25,17224807
2025-02-11,92.53852844238281,95.22000122070312,98.73999786376953,95.01000213623047,98.26000213623047,23377744
2025-02-12,92.9758529663086,95.66999816894531,96.30999755859375,91.9000015258789,95.4000015258789,28356228
2025-02-13,91.97486114501953,94.63999938964844,96.66000366210938,94.5,95.66999816894531,13174852
2025-02-14,89.65216827392578,92.25,95.48999786376953,91.01000213623047,95.3499984741211,21224323
2025-02-17,90.55597686767578,93.18000030517578,93.48999786376953,90.16000366210938,92.2300033569336,19598957
2025-02-18,89.27314758300781,91.86000061035156,93.44000244140625,91.30000305175781,93.0,12784429
2025-02-19,90.24498748779297,92.86000061035156,93.58999633789062,90.58999633789062,91.0,14782674
2025-02-20,92.9564208984375,95.6500015258789,96.08000183105469,92.0,92.6500015258789,21619032
2025-02-21,91.59584045410156,94.25,96.29000091552734,93.80999755859375,95.54000091552734,12976716
2025-02-24,91.3431625366211,93.98999786376953,94.63999938964844,92.77999877929688,93.5,12552679
2025-02-25,90.49766540527344,93.12000274658203,94.79000091552734,92.66000366210938,94.0,17127179
2025-02-27,89.37033081054688,91.95999908447266,93.8499984741211,91.5999984741211,93.5,27169438
2025-02-28,84.92902374267578,87.38999938964844,91.29000091552734,87.0,91.29000091552734,39944640
2025-03-03,84.83184051513672,87.29000091552734,88.69999694824219,85.48999786376953,87.80000305175781,29508306
2025-03-04,84.6374740600586,87.08999633789062,88.55000305175781,85.45999908447266,86.5,19363016
2025-03-05,87.21284484863281,89.73999786376953,90.12999725341797,87.0,87.0,26622932
2025-03-06,88.42764282226562,90.98999786376953,92.0,90.5,90.51000213623047,25378584
2025-03-07,88.60257720947266,91.16999816894531,91.76000213623047,90.5,90.91000366210938,16424249
2025-03-10,86.10494995117188,88.5999984741211,91.48999786376953,88.27999877929688,91.0,20754269
2025-03-11,85.68705749511719,88.16999816894531,88.88999938964844,86.75,87.80000305175781,11731107
2025-03-12,84.45282745361328,86.9000015258789,88.98999786376953,85.69999694824219,88.54000091552734,20128306
2025-03-13,84.74437713623047,87.19999694824219,87.8499984741211,86.33999633789062,87.44999694824219,14771127
2025-03-17,85.00677490234375,87.47000122070312,87.94999694824219,86.62000274658203,87.4000015258789,15182408
2025-03-18,85.00677490234375,87.47000122070312,87.47000122070312,87.47000122070312,87.47000122070312,0
2025-03-19,88.45680236816406,91.0199966430664,91.33000183105469,89.0999984741211,89.5,20155513
2025-03-20,88.72891998291016,91.30000305175781,92.83000183105469,90.91000366210938,91.66000366210938,16000840
2025-03-21,90.51710510253906,93.13999938964844,93.43000030517578,91.0,91.30000305175781,22838586
2025-03-24,93.22853088378906,95.93000030517578,96.29000091552734,93.6500015258789,94.19999694824219,25103209
2025-03-25,91.1682357788086,93.80999755859375,96.5999984741211,93.51000213623047,96.5,20148506
2025-03-26,90.24498748779297,92.86000061035156,94.73999786376953,92.69000244140625,93.86000061035156,19904559
2025-03-27,93.69502258300781,96.41000366210938,96.76000213623047,91.91999816894531,92.69000244140625,62010832
2025-03-28,93.42289733886719,96.12999725341797,97.9800033569336,95.5,96.41000366210938,21712434
2025-04-01,93.52980041503906,96.23999786376953,97.19999694824219,94.95999908447266,95.0,13402932
2025-04-02,94.59882354736328,97.33999633789062,97.5999984741211,94.7699966430664,96.69999694824219,14393929
2025-04-03,96.21208190917969,99.0,99.9000015258789,96.36000061035156,96.55000305175781,25310675
2025-04-04,93.8893814086914,96.61000061035156,99.33999633789062,96.02999877929688,99.08999633789062,21189363
2025-04-07,92.2469711303711,94.91999816894531,95.29000091552734,90.08000183105469,90.9800033569336,28484870
2025-04-08,94.18093872070312,96.91000366210938,97.56999969482422,94.95999908447266,96.5,22062343
2025-04-09,93.06332397460938,95.76000213623047,97.06999969482422,94.55000305175781,96.69999694824219,17823534
2025-04-11,93.37431335449219,96.08000183105469,97.4000015258789,95.9000015258789,97.4000015258789,11396866
2025-04-15,93.86994171142578,96.58999633789062,98.4000015258789,96.18000030517578,98.4000015258789,23242204
2025-04-16,96.04686737060547,98.83000183105469,99.0999984741211,96.41000366210938,96.9000015258789,29347045
2025-04-17,96.697998046875,99.5,100.0999984741211,98.44999694824219,98.77999877929688,24865290
2025-04-21,99.41915130615234,102.30000305175781,102.88999938964844,99.91000366210938,100.0999984741211,28222350
2025-04-22,100.46873474121094,103.37999725341797,104.75,102.66000366210938,102.8499984741211,31806010
2025-04-23,100.1091537475586,103.01000213623047,104.44000244140625,101.41999816894531,104.19999694824219,34299231
2025-04-24,99.8078842163086,102.69999694824219,103.91999816894531,102.44999694824219,102.9000015258789,25468633
2025-04-25,96.49391174316406,99.29000091552734,103.38999938964844,98.52999877929688,103.38999938964844,31662135
2025-04-28,99.29280853271484,102.16999816894531,102.94999694824219,99.2300033569336,99.29000091552734,24194152
2025-04-29,99.73985290527344,102.62999725341797,104.94999694824219,102.19999694824219,103.30999755859375,22707240
2025-04-30,97.38800048828125,100.20999908447266,102.33000183105469,99.55000305175781,102.33000183105469,14741011
2025-05-02,96.697998046875,99.5,101.66000366210938,99.0999984741211,100.20999908447266,13300520
2025-05-05,96.60081481933594,99.4000015258789,100.56999969482422,99.19999694824219,99.4000015258789,11864456
2025-05-06,91.80964660644531,94.47000122070312,100.22000122070312,94.01000213623047,99.97000122070312,27001134
2025-05-07,91.59584045410156,94.25,96.88999938964844,92.80999755859375,94.19999694824219,89567019
2025-05-08,88.7872314453125,91.36000061035156,95.80000305175781,90.9000015258789,95.5,65955601
2025-05-09,89.38005065917969,91.97000122070312,92.3499984741211,89.44999694824219,90.0,35798578
2025-05-12,93.08275604248047,95.77999877929688,95.94999694824219,94.55000305175781,95.5,31855906
2025-05-13,94.92925262451172,97.68000030517578,98.30999755859375,95.4000015258789,95.77999877929688,26387953
2025-05-14,95.12361907958984,97.87999725341797,98.44999694824219,97.19999694824219,98.3499984741211,17627909
2025-05-15,95.55123138427734,98.31999969482422,98.47000122070312,97.75,98.3499984741211,14979089
2025-05-16,96.12461853027344,98.91000366210938,99.55000305175781,98.55000305175781,98.69999694824219,15230863
2025-05-19,98.06829833984375,100.91000366210938,102.9000015258789,99.0,99.05000305175781,39689793
2025-05-20,97.66011810302734,100.48999786376953,102.25,100.19999694824219,101.9000015258789,30343187
2025-05-21,99.0304183959961,101.9000015258789,102.12999725341797,100.01000213623047,100.5199966430664,19338345
